"Tumor_Sample_Barcode"	"total"	"cohort"	"total_perMB"
"TCGA-RB-A7B8-01A-12D-A33T-08"	35	"Pancreas"	0.977653631284916
"TCGA-YB-A89D-01A-12D-A36O-08"	35	"Pancreas"	0.977653631284916
"TCGA-2J-AABK-01A-31D-A40W-08"	34	"Pancreas"	0.949720670391062
"TCGA-2L-AAQE-01A-11D-A397-08"	34	"Pancreas"	0.949720670391062
"TCGA-FZ-5926-01A-11D-1609-08"	34	"Pancreas"	0.949720670391062
"TCGA-HZ-7926-01A-11D-2154-08"	34	"Pancreas"	0.949720670391062
"TCGA-HZ-A49G-01A-11D-A26I-08"	34	"Pancreas"	0.949720670391062
"TCGA-M8-A5N4-01A-11D-A26I-08"	34	"Pancreas"	0.949720670391062
"TCGA-3A-A9IB-01A-21D-A397-08"	33	"Pancreas"	0.921787709497207
"TCGA-3A-A9IS-01A-21D-A397-08"	32	"Pancreas"	0.893854748603352
"TCGA-3A-A9IU-01A-11D-A397-08"	32	"Pancreas"	0.893854748603352
"TCGA-F2-6879-01A-11D-2154-08"	32	"Pancreas"	0.893854748603352
"TCGA-FB-AAPZ-01A-11D-A40W-08"	32	"Pancreas"	0.893854748603352
"TCGA-FB-AAQ3-01A-11D-A40W-08"	32	"Pancreas"	0.893854748603352
"TCGA-IB-7645-01A-22D-2201-08"	32	"Pancreas"	0.893854748603352
"TCGA-IB-7654-01A-11D-2154-08"	32	"Pancreas"	0.893854748603352
"TCGA-IB-7885-01A-11D-2154-08"	32	"Pancreas"	0.893854748603352
"TCGA-IB-7893-01A-11D-2201-08"	32	"Pancreas"	0.893854748603352
"TCGA-3A-A9IC-01A-11D-A38G-08"	31	"Pancreas"	0.865921787709497
"TCGA-FB-A7DR-01A-21D-A33T-08"	31	"Pancreas"	0.865921787709497
"TCGA-FB-AAPY-01A-11D-A40W-08"	31	"Pancreas"	0.865921787709497
"TCGA-FB-AAQ1-01A-12D-A40W-08"	31	"Pancreas"	0.865921787709497
"TCGA-IB-7888-01A-11D-2154-08"	31	"Pancreas"	0.865921787709497
"TCGA-2J-AABA-01A-21D-A40W-08"	30	"Pancreas"	0.837988826815643
"TCGA-3A-A9I5-01A-11D-A38G-08"	30	"Pancreas"	0.837988826815643
"TCGA-3A-A9IN-01A-11D-A397-08"	30	"Pancreas"	0.837988826815643
"TCGA-FB-AAPS-01A-12D-A397-08"	30	"Pancreas"	0.837988826815643
"TCGA-IB-AAUN-01A-12D-A38G-08"	30	"Pancreas"	0.837988826815643
"TCGA-S4-A8RM-01A-11D-A377-08"	30	"Pancreas"	0.837988826815643
"TCGA-2J-AABI-01A-12D-A40W-08"	29	"Pancreas"	0.810055865921788
"TCGA-2L-AAQI-01A-12D-A397-08"	29	"Pancreas"	0.810055865921788
"TCGA-FZ-5924-01A-13D-1609-08"	29	"Pancreas"	0.810055865921788
"TCGA-HV-AA8V-01A-11D-A40W-08"	29	"Pancreas"	0.810055865921788
"TCGA-IB-7891-01A-11D-2201-08"	29	"Pancreas"	0.810055865921788
"TCGA-2J-AABE-01A-12D-A40W-08"	28	"Pancreas"	0.782122905027933
"TCGA-2J-AABT-01A-11D-A40W-08"	28	"Pancreas"	0.782122905027933
"TCGA-IB-A5SO-01A-11D-A32N-08"	28	"Pancreas"	0.782122905027933
"TCGA-S4-A8RP-01A-11D-A36O-08"	28	"Pancreas"	0.782122905027933
"TCGA-2J-AAB4-01A-12D-A40W-08"	27	"Pancreas"	0.754189944134078
"TCGA-HZ-8637-01A-11D-2396-08"	27	"Pancreas"	0.754189944134078
"TCGA-HZ-A8P0-01A-11D-A36O-08"	27	"Pancreas"	0.754189944134078
"TCGA-IB-8127-01A-11D-2396-08"	27	"Pancreas"	0.754189944134078
"TCGA-US-A77G-01A-11D-A32N-08"	27	"Pancreas"	0.754189944134078
"TCGA-US-A779-01A-11D-A32N-08"	26	"Pancreas"	0.726256983240223
"TCGA-XD-AAUL-01A-21D-A397-08"	26	"Pancreas"	0.726256983240223
"TCGA-IB-7644-01A-11D-2154-08"	24	"Pancreas"	0.670391061452514
"TCGA-IB-7887-01A-11D-2154-08"	24	"Pancreas"	0.670391061452514
"TCGA-2J-AABU-01A-11D-A40W-08"	23	"Pancreas"	0.642458100558659
"TCGA-3A-A9IX-01A-11D-A40W-08"	22	"Pancreas"	0.614525139664804
"TCGA-H8-A6C1-01A-11D-A32N-08"	22	"Pancreas"	0.614525139664804
"TCGA-HZ-A77O-01A-11D-A33T-08"	22	"Pancreas"	0.614525139664804
"TCGA-LB-A9Q5-01A-11D-A397-08"	22	"Pancreas"	0.614525139664804
"TCGA-3E-AAAY-01A-11D-A38G-08"	20	"Pancreas"	0.558659217877095
"TCGA-HZ-7925-01A-11D-2154-08"	20	"Pancreas"	0.558659217877095
"TCGA-IB-AAUM-01A-11D-A377-08"	20	"Pancreas"	0.558659217877095
"TCGA-HV-A5A5-01A-11D-A26I-08"	18	"Pancreas"	0.502793296089385
"TCGA-Q3-AA2A-01A-11D-A377-08"	18	"Pancreas"	0.502793296089385
"TCGA-RB-AA9M-01A-11D-A397-08"	17	"Pancreas"	0.474860335195531
"TCGA-XD-AAUG-01A-61D-A40W-08"	17	"Pancreas"	0.474860335195531
"TCGA-F2-A44H-01A-11D-A26I-08"	16	"Pancreas"	0.446927374301676
"TCGA-US-A774-01A-21D-A32N-08"	15	"Pancreas"	0.418994413407821
"TCGA-XD-AAUH-01A-42D-A40W-08"	15	"Pancreas"	0.418994413407821
"TCGA-2J-AAB9-01A-11D-A40W-08"	13	"Pancreas"	0.363128491620112
"TCGA-3A-A9I7-01A-21D-A38G-08"	13	"Pancreas"	0.363128491620112
"TCGA-HZ-8002-01A-11D-2201-08"	13	"Pancreas"	0.363128491620112
"TCGA-IB-8126-01A-11D-2396-08"	12	"Pancreas"	0.335195530726257
"TCGA-3A-A9IJ-01A-11D-A397-08"	11	"Pancreas"	0.307262569832402
"TCGA-3A-A9IR-01A-11D-A38G-08"	11	"Pancreas"	0.307262569832402
"TCGA-2J-AABV-01A-12D-A40W-08"	10	"Pancreas"	0.279329608938548
"TCGA-HZ-8003-01A-21D-2201-08"	9	"Pancreas"	0.251396648044693
"TCGA-XN-A8T5-01A-12D-A36O-08"	9	"Pancreas"	0.251396648044693
"TCGA-FB-A4P5-01A-11D-A26I-08"	8	"Pancreas"	0.223463687150838
"TCGA-HZ-8317-01A-11D-2396-08"	8	"Pancreas"	0.223463687150838
"TCGA-HZ-A49H-01A-11D-A26I-08"	8	"Pancreas"	0.223463687150838
"TCGA-2J-AABR-01A-11D-A40W-08"	7	"Pancreas"	0.195530726256983
"TCGA-3A-A9IO-01A-11D-A38G-08"	7	"Pancreas"	0.195530726256983
"TCGA-IB-A5ST-01A-11D-A32N-08"	7	"Pancreas"	0.195530726256983
"TCGA-Z5-AAPL-01A-12D-A40W-08"	6	"Pancreas"	0.167597765363129
"TCGA-3A-A9IL-01A-11D-A38G-08"	5	"Pancreas"	0.139664804469274
"TCGA-IB-AAUS-01A-12D-A38G-08"	5	"Pancreas"	0.139664804469274
"TCGA-IB-AAUR-01A-21D-A38G-08"	4	"Pancreas"	0.111731843575419
"TCGA-F2-7273-01A-11D-2154-08"	2	"Pancreas"	0.0558659217877095
"TCGA-IB-7897-01A-21D-2201-08"	2	"Pancreas"	0.0558659217877095
"TCGA-HZ-7920-01A-11D-2201-08"	1	"Pancreas"	0.0279329608938548
"TCGA-HZ-7924-01A-11D-2154-08"	1	"Pancreas"	0.0279329608938548
"TCGA-HZ-8638-01A-11D-2396-08"	1	"Pancreas"	0.0279329608938548
"TCGA-IB-AAUV-01A-11D-A38G-08"	1	"Pancreas"	0.0279329608938548
"TCGA-Q3-A5QY-01A-12D-A32N-08"	1	"Pancreas"	0.0279329608938548
"TCGA-AN-A046-01A-21W-A050-09"	5302	"Breast"	148.100558659218
"TCGA-AC-A23H-01A-11D-A159-09"	4114	"Breast"	114.916201117318
"TCGA-EW-A2FV-01A-11D-A17D-09"	3882	"Breast"	108.435754189944
"TCGA-D8-A27V-01A-12D-A17D-09"	3058	"Breast"	85.4189944134078
"TCGA-BH-A18G-01A-11D-A12B-09"	1207	"Breast"	33.7150837988827
"TCGA-AN-A0AK-01A-21W-A019-09"	1082	"Breast"	30.2234636871508
"TCGA-A8-A09Z-01A-11W-A019-09"	1056	"Breast"	29.4972067039106
"TCGA-5L-AAT1-01A-12D-A41F-09"	1025	"Breast"	28.6312849162011
"TCGA-D8-A1XK-01A-21D-A14K-09"	890	"Breast"	24.8603351955307
"TCGA-BH-A0HF-01A-11W-A071-09"	818	"Breast"	22.8491620111732
"TCGA-AO-A128-01A-11D-A10M-09"	802	"Breast"	22.4022346368715
"TCGA-D8-A27G-01A-11D-A16D-09"	798	"Breast"	22.2905027932961
"TCGA-AC-A5XS-01A-11D-A29N-09"	778	"Breast"	21.731843575419
"TCGA-D8-A1JA-01A-11D-A13L-09"	778	"Breast"	21.731843575419
"TCGA-D8-A1XQ-01A-11D-A14K-09"	756	"Breast"	21.1173184357542
"TCGA-AO-A03M-01B-11D-A10M-09"	729	"Breast"	20.3631284916201
"TCGA-D8-A1J8-01A-11D-A13L-09"	666	"Breast"	18.6033519553073
"TCGA-BH-A0B6-01A-11D-A19Y-09"	651	"Breast"	18.1843575418994
"TCGA-C8-A26Y-01A-11D-A16D-09"	610	"Breast"	17.0391061452514
"TCGA-3C-AALI-01A-11D-A41F-09"	439	"Breast"	12.2625698324022
"TCGA-BH-A0DZ-01A-11W-A019-09"	424	"Breast"	11.8435754189944
"TCGA-GM-A2D9-01A-11D-A18P-09"	423	"Breast"	11.8156424581006
"TCGA-BH-A2L8-01A-11D-A18P-09"	420	"Breast"	11.731843575419
"TCGA-PE-A5DE-01A-11D-A27P-09"	381	"Breast"	10.6424581005587
"TCGA-EW-A1J5-01A-11D-A13L-09"	357	"Breast"	9.97206703910615
"TCGA-EW-A1IZ-01A-11D-A188-09"	355	"Breast"	9.91620111731844
"TCGA-E2-A10C-01A-21D-A10M-09"	323	"Breast"	9.02234636871508
"TCGA-BH-A0HA-01A-11D-A12Q-09"	316	"Breast"	8.8268156424581
"TCGA-A2-A0YK-01A-22D-A117-09"	305	"Breast"	8.5195530726257
"TCGA-A2-A25A-01A-12D-A16D-09"	297	"Breast"	8.29608938547486
"TCGA-C8-A1HM-01A-12D-A135-09"	297	"Breast"	8.29608938547486
"TCGA-AN-A0XW-01A-11D-A10G-09"	281	"Breast"	7.84916201117318
"TCGA-AR-A0TX-01A-11D-A099-09"	270	"Breast"	7.54189944134078
"TCGA-BH-A18P-01A-11D-A12B-09"	265	"Breast"	7.40223463687151
"TCGA-A1-A0SO-01A-22D-A099-09"	264	"Breast"	7.37430167597765
"TCGA-AR-A2LE-01A-11D-A17W-09"	245	"Breast"	6.84357541899441
"TCGA-A2-A0CX-01A-21W-A019-09"	241	"Breast"	6.73184357541899
"TCGA-A7-A56D-01A-11D-A27P-09"	236	"Breast"	6.59217877094972
"TCGA-BH-A0HP-01A-12D-A099-09"	234	"Breast"	6.53631284916201
"TCGA-A8-A09G-01A-21W-A019-09"	232	"Breast"	6.4804469273743
"TCGA-BH-A0BZ-01A-31D-A12Q-09"	231	"Breast"	6.45251396648045
"TCGA-BH-A0H5-01A-21D-A10Y-09"	225	"Breast"	6.28491620111732
"TCGA-A8-A08R-01A-11W-A050-09"	221	"Breast"	6.1731843575419
"TCGA-C8-A8HQ-01A-11D-A36J-09"	210	"Breast"	5.8659217877095
"TCGA-A8-A06Q-01A-11W-A050-09"	209	"Breast"	5.83798882681564
"TCGA-A2-A0EQ-01A-11W-A050-09"	206	"Breast"	5.75418994413408
"TCGA-A8-A09A-01A-11W-A019-09"	202	"Breast"	5.64245810055866
"TCGA-D8-A1Y1-01A-21D-A14K-09"	200	"Breast"	5.58659217877095
"TCGA-BH-A18V-06A-11D-A20S-09"	192	"Breast"	5.36312849162011
"TCGA-A8-A08L-01A-11W-A019-09"	188	"Breast"	5.25139664804469
"TCGA-D8-A1JK-01A-11D-A13L-09"	188	"Breast"	5.25139664804469
"TCGA-C8-A274-01A-11D-A16D-09"	187	"Breast"	5.22346368715084
"TCGA-A8-A0A7-01A-11W-A019-09"	186	"Breast"	5.19553072625698
"TCGA-BH-A0C0-01A-21W-A071-09"	181	"Breast"	5.05586592178771
"TCGA-LD-A74U-01A-13D-A33E-09"	181	"Breast"	5.05586592178771
"TCGA-A7-A0CE-01A-11W-A019-09"	176	"Breast"	4.91620111731844
"TCGA-A8-A06X-01A-21W-A019-09"	176	"Breast"	4.91620111731844
"TCGA-A7-A4SE-01A-11D-A25Q-09"	175	"Breast"	4.88826815642458
"TCGA-A2-A0EY-01A-11W-A050-09"	173	"Breast"	4.83240223463687
"TCGA-A1-A0SI-01A-11D-A142-09"	171	"Breast"	4.77653631284916
"TCGA-E2-A1LH-01A-11D-A14G-09"	171	"Breast"	4.77653631284916
"TCGA-A8-A094-01A-11W-A019-09"	169	"Breast"	4.72067039106145
"TCGA-BH-A18V-01A-11D-A12B-09"	169	"Breast"	4.72067039106145
"TCGA-D8-A1J9-01A-11D-A13L-09"	168	"Breast"	4.6927374301676
"TCGA-GM-A2DH-01A-11D-A17W-09"	168	"Breast"	4.6927374301676
"TCGA-BH-A0DK-01A-21W-A071-09"	166	"Breast"	4.63687150837989
"TCGA-BH-A0HK-01A-11W-A071-09"	165	"Breast"	4.60893854748603
"TCGA-A2-A0T0-01A-22D-A099-09"	159	"Breast"	4.44134078212291
"TCGA-AR-A256-01A-11D-A167-09"	159	"Breast"	4.44134078212291
"TCGA-E2-A1IN-01A-11D-A13L-09"	158	"Breast"	4.41340782122905
"TCGA-A7-A5ZV-01A-11D-A28B-09"	157	"Breast"	4.3854748603352
"TCGA-AR-A24Q-01A-12D-A167-09"	157	"Breast"	4.3854748603352
"TCGA-BH-A0W7-01A-11D-A10Y-09"	156	"Breast"	4.35754189944134
"TCGA-AR-A251-01A-12D-A167-09"	152	"Breast"	4.24581005586592
"TCGA-C8-A12T-01A-11D-A10Y-09"	148	"Breast"	4.1340782122905
"TCGA-XX-A89A-01A-11D-A36J-09"	148	"Breast"	4.1340782122905
"TCGA-D8-A147-01A-11D-A10Y-09"	144	"Breast"	4.02234636871508
"TCGA-AN-A0FL-01A-11W-A050-09"	143	"Breast"	3.99441340782123
"TCGA-OL-A5RW-01A-11D-A28B-09"	143	"Breast"	3.99441340782123
"TCGA-A2-A3Y0-01A-11D-A23C-09"	142	"Breast"	3.96648044692737
"TCGA-A7-A0DA-01A-31D-A10Y-09"	142	"Breast"	3.96648044692737
"TCGA-AN-A0XN-01A-21D-A10G-09"	142	"Breast"	3.96648044692737
"TCGA-AR-A0U4-01A-11D-A117-09"	142	"Breast"	3.96648044692737
"TCGA-E2-A15M-01A-11D-A12B-09"	141	"Breast"	3.93854748603352
"TCGA-C8-A8HP-01A-11D-A36J-09"	140	"Breast"	3.91061452513966
"TCGA-E2-A1LG-01A-21D-A14K-09"	140	"Breast"	3.91061452513966
"TCGA-BH-A0BW-01A-11D-A10Y-09"	137	"Breast"	3.8268156424581
"TCGA-C8-A12P-01A-11D-A10Y-09"	137	"Breast"	3.8268156424581
"TCGA-GM-A2DO-01A-11D-A19Y-09"	137	"Breast"	3.8268156424581
"TCGA-B6-A0RE-01A-11W-A071-09"	136	"Breast"	3.79888268156425
"TCGA-B6-A0RS-01A-11D-A099-09"	136	"Breast"	3.79888268156425
"TCGA-BH-A0AW-01A-11W-A071-09"	135	"Breast"	3.77094972067039
"TCGA-5L-AAT0-01A-12D-A41F-09"	134	"Breast"	3.74301675977654
"TCGA-A8-A07C-01A-11D-A045-09"	134	"Breast"	3.74301675977654
"TCGA-AO-A0JC-01A-11W-A071-09"	134	"Breast"	3.74301675977654
"TCGA-E2-A108-01A-13D-A10M-09"	134	"Breast"	3.74301675977654
"TCGA-UU-A93S-01A-21D-A41F-09"	134	"Breast"	3.74301675977654
"TCGA-BH-A0BP-01A-11D-A10Y-09"	133	"Breast"	3.71508379888268
"TCGA-AC-A8OP-01A-11D-A36J-09"	131	"Breast"	3.65921787709497
"TCGA-S3-AA10-01A-21D-A41F-09"	131	"Breast"	3.65921787709497
"TCGA-B6-A0IJ-01A-11W-A050-09"	130	"Breast"	3.63128491620112
"TCGA-D8-A1JG-01B-11D-A13L-09"	130	"Breast"	3.63128491620112
"TCGA-A2-A0CL-01A-11D-A10Y-09"	129	"Breast"	3.60335195530726
"TCGA-A2-A0CR-01A-11D-A228-09"	127	"Breast"	3.54748603351955
"TCGA-A8-A09M-01A-11W-A019-09"	127	"Breast"	3.54748603351955
"TCGA-A8-A09Q-01A-11W-A019-09"	127	"Breast"	3.54748603351955
"TCGA-A8-A095-01A-11W-A019-09"	126	"Breast"	3.5195530726257
"TCGA-A8-A09I-01A-22W-A050-09"	126	"Breast"	3.5195530726257
"TCGA-E9-A1RF-01A-11D-A159-09"	126	"Breast"	3.5195530726257
"TCGA-AO-A124-01A-11D-A10M-09"	125	"Breast"	3.49162011173184
